uuid,test_id,test_name,device,date,session_started_at,session_ended_at,trial_number_session,trial_started_at,repetition,level_number,level_name,level_background,stage_number,objects_count,object1_name,object2_name,mandy_touch_diff_time,object_asked,object_asked_position,object_touched,object_touched_position,object_touched_at,correct,count_rewards
69C129DFB98B45078C760D804A4B91D3,6656-0028,esp2020-A,6656,2024-11-11,2024-11-11T17:48:32.000Z,2024-11-11T17:59:27.000Z,47,2024-11-11T17:57:58.910Z,0,4,Nivel 3,4,10,2,esp2020-rojo,esp2020-amarillo,740,esp2020-rojo,CENTER_LEFT,esp2020-rojo,CENTER_LEFT,2589,1,4
69C129DFB98B45078C760D804A4B91D3,6656-0028,esp2020-A,6656,2024-11-11,2024-11-11T17:48:32.000Z,2024-11-11T17:59:27.000Z,48,2024-11-11T17:58:09.532Z,0,4,Nivel 3,4,11,2,esp2020-ave,esp2020-insecto,540,esp2020-insecto,CENTER_RIGHT,esp2020-insecto,CENTER_RIGHT,3146,1,4
69C129DFB98B45078C760D804A4B91D3,6656-0028,esp2020-A,6656,2024-11-11,2024-11-11T17:48:32.000Z,2024-11-11T17:59:27.000Z,49,2024-11-11T17:58:20.526Z,0,4,Nivel 3,4,12,2,esp2020-jugar,esp2020-dormir,487,esp2020-jugar,CENTER_LEFT,esp2020-jugar,CENTER_LEFT,1663,1,4
69C129DFB98B45078C760D804A4B91D3,6656-0028,esp2020-A,6656,2024-11-11,2024-11-11T17:48:32.000Z,2024-11-11T17:59:27.000Z,50,2024-11-11T17:58:30.010Z,0,4,Nivel 3,4,13,2,esp2020-nadar,esp2020-atajar,588,esp2020-atajar,CENTER_RIGHT,esp2020-nadar,CENTER_LEFT,4703,0,4
69C129DFB98B45078C760D804A4B91D3,6656-0028,esp2020-A,6656,2024-11-11,2024-11-11T17:48:32.000Z,2024-11-11T17:59:27.000Z,51,2024-11-11T17:58:42.610Z,0,4,Nivel 3,4,14,2,esp2020-peinarse,esp2020-reirse,651,esp2020-peinarse,CENTER_LEFT,esp2020-peinarse,CENTER_LEFT,2550,1,4
69C129DFB98B45078C760D804A4B91D3,6656-0028,esp2020-A,6656,2024-11-11,2024-11-11T17:48:32.000Z,2024-11-11T17:59:27.000Z,52,2024-11-11T17:58:53.128Z,0,4,Nivel 3,4,15,2,esp2020-volver,esp2020-cruzar,638,esp2020-volver,CENTER_LEFT,esp2020-cruzar,CENTER_RIGHT,6670,0,4
69C129DFB98B45078C760D804A4B91D3,6656-0028,esp2020-A,6656,2024-11-11,2024-11-11T17:48:32.000Z,2024-11-11T17:59:27.000Z,53,2024-11-11T17:59:07.761Z,0,4,Nivel 3,4,16,2,esp2020-lleno,esp2020-vacio,655,esp2020-vacio,CENTER_RIGHT,esp2020-lleno,CENTER_LEFT,6619,0,4
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,1,2024-11-11T18:04:49.162Z,0,1,entrenamiento,1,1,2,sistemaEscrituraIndigena2024-S,sistemaEscrituraIndigena2024-A,6057,sistemaEscrituraIndigena2024-S,CENTER_LEFT,sistemaEscrituraIndigena2024-S,CENTER_LEFT,11543,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,2,2024-11-11T18:05:17.629Z,0,1,entrenamiento,1,2,2,sistemaEscrituraIndigena2024-M,sistemaEscrituraIndigena2024-O,1252,sistemaEscrituraIndigena2024-O,CENTER_RIGHT,sistemaEscrituraIndigena2024-O,CENTER_RIGHT,3728,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,3,2024-11-11T18:05:33.377Z,0,1,entrenamiento,1,3,2,sistemaEscrituraIndigena2024-R,sistemaEscrituraIndigena2024-L,1354,sistemaEscrituraIndigena2024-L,CENTER_RIGHT,sistemaEscrituraIndigena2024-L,CENTER_RIGHT,2631,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,4,2024-11-11T18:05:55.425Z,0,2,Nivel 1,1,1,2,sistemaEscrituraIndigena2024-U,sistemaEscrituraIndigena2024-M,784,sistemaEscrituraIndigena2024-M,CENTER_RIGHT,sistemaEscrituraIndigena2024-M,CENTER_RIGHT,2613,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,5,2024-11-11T18:06:09.577Z,0,2,Nivel 1,1,2,2,sistemaEscrituraIndigena2024-U,sistemaEscrituraIndigena2024-S,519,sistemaEscrituraIndigena2024-U,CENTER_LEFT,sistemaEscrituraIndigena2024-U,CENTER_LEFT,2250,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,6,2024-11-11T18:06:23.094Z,0,2,Nivel 1,1,3,2,sistemaEscrituraIndigena2024-S,sistemaEscrituraIndigena2024-E,984,sistemaEscrituraIndigena2024-S,CENTER_LEFT,sistemaEscrituraIndigena2024-S,CENTER_LEFT,2479,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,7,2024-11-11T18:06:37.290Z,0,2,Nivel 1,1,4,2,sistemaEscrituraIndigena2024-M,sistemaEscrituraIndigena2024-F,1402,sistemaEscrituraIndigena2024-M,CENTER_LEFT,sistemaEscrituraIndigena2024-M,CENTER_LEFT,2328,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,8,2024-11-11T18:06:51.774Z,0,2,Nivel 1,1,5,2,sistemaEscrituraIndigena2024-E,sistemaEscrituraIndigena2024-U,1270,sistemaEscrituraIndigena2024-E,CENTER_LEFT,sistemaEscrituraIndigena2024-E,CENTER_LEFT,3217,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,9,2024-11-11T18:07:35.394Z,0,3,Nivel 2,1,1,2,sistemaEscrituraIndigena2024-A,sistemaEscrituraIndigena2024-N,580,sistemaEscrituraIndigena2024-A,CENTER_LEFT,sistemaEscrituraIndigena2024-A,CENTER_LEFT,2235,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,10,2024-11-11T18:07:48.943Z,0,3,Nivel 2,1,2,2,sistemaEscrituraIndigena2024-R,sistemaEscrituraIndigena2024-N,1150,sistemaEscrituraIndigena2024-N,CENTER_RIGHT,sistemaEscrituraIndigena2024-N,CENTER_RIGHT,2999,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,11,2024-11-11T18:08:03.845Z,0,3,Nivel 2,1,3,2,sistemaEscrituraIndigena2024-I,sistemaEscrituraIndigena2024-O,904,sistemaEscrituraIndigena2024-O,CENTER_RIGHT,sistemaEscrituraIndigena2024-O,CENTER_RIGHT,5200,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,12,2024-11-11T18:08:20.711Z,0,3,Nivel 2,1,4,2,sistemaEscrituraIndigena2024-L,sistemaEscrituraIndigena2024-F,1138,sistemaEscrituraIndigena2024-L,CENTER_LEFT,sistemaEscrituraIndigena2024-L,CENTER_LEFT,2251,1,3
19A1E9748C194D739A7535FF0F07E7C0,6656-0029,sistemaEscrituraIndigena2024-A,6656,2024-11-11,2024-11-11T18:04:49.000Z,2024-11-11T18:08:51.000Z,13,2024-11-11T18:08:34.861Z,0,3,Nivel 2,1,5,2,sistemaEscrituraIndigena2024-S,sistemaEscrituraIndigena2024-I,754,sistemaEscrituraIndigena2024-S,CENTER_LEFT,sistemaEscrituraIndigena2024-S,CENTER_LEFT,1964,1,3
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,1,2024-11-11T12:17:27.712Z,1,1,entrenamiento,1,1,2,esp2020-perro,esp2020-gato,7578,esp2020-gato,CENTER_RIGHT,esp2020-perro,CENTER_LEFT,17469,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,2,2024-11-11T12:18:00.113Z,0,1,entrenamiento,1,1,2,esp2020-perro,esp2020-gato,5282,esp2020-gato,CENTER_RIGHT,esp2020-gato,CENTER_RIGHT,3000,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,3,2024-11-11T12:18:15.776Z,1,1,entrenamiento,1,2,2,esp2020-pisar,esp2020-patear,3899,esp2020-pisar,CENTER_LEFT,esp2020-patear,CENTER_RIGHT,2975,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,4,2024-11-11T12:18:29.956Z,1,1,entrenamiento,1,2,2,esp2020-pisar,esp2020-patear,3667,esp2020-pisar,CENTER_LEFT,esp2020-patear,CENTER_RIGHT,2317,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,5,2024-11-11T12:18:43.243Z,0,1,entrenamiento,1,2,2,esp2020-pisar,esp2020-patear,2868,esp2020-pisar,CENTER_LEFT,esp2020-pisar,CENTER_LEFT,10603,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,6,2024-11-11T12:19:04.042Z,0,1,entrenamiento,1,3,2,esp2020-comer,esp2020-tirar,1931,esp2020-comer,CENTER_LEFT,esp2020-comer,CENTER_LEFT,2418,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,7,2024-11-11T12:19:15.744Z,0,1,entrenamiento,1,4,2,esp2020-cabeza,esp2020-mano,1249,esp2020-mano,CENTER_RIGHT,esp2020-mano,CENTER_RIGHT,1533,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,8,2024-11-11T12:19:30.344Z,0,2,Nivel 1,2,1,2,esp2020-lana,esp2020-aguja,1069,esp2020-aguja,CENTER_RIGHT,esp2020-lana,CENTER_LEFT,2334,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,9,2024-11-11T12:19:41.057Z,0,2,Nivel 1,2,2,2,esp2020-raiz,esp2020-paja,1136,esp2020-raiz,CENTER_LEFT,esp2020-raiz,CENTER_LEFT,1951,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,10,2024-11-11T12:19:51.446Z,0,2,Nivel 1,2,3,2,esp2020-serrucho,esp2020-tornillo,1683,esp2020-serrucho,CENTER_LEFT,esp2020-tornillo,CENTER_RIGHT,2949,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,11,2024-11-11T12:20:03.341Z,0,2,Nivel 1,2,4,2,esp2020-zapatilla,esp2020-remera,733,esp2020-zapatilla,CENTER_LEFT,esp2020-zapatilla,CENTER_LEFT,1651,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,12,2024-11-11T12:20:13.025Z,0,2,Nivel 1,2,5,2,esp2020-sucio,esp2020-limpio,784,esp2020-limpio,CENTER_RIGHT,esp2020-limpio,CENTER_RIGHT,2299,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,13,2024-11-11T12:20:23.389Z,0,2,Nivel 1,2,6,2,esp2020-mezclar,esp2020-podar,766,esp2020-podar,CENTER_RIGHT,esp2020-podar,CENTER_RIGHT,2901,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,14,2024-11-11T12:20:34.365Z,0,2,Nivel 1,2,7,2,esp2020-avion,esp2020-barco,1067,esp2020-barco,CENTER_RIGHT,esp2020-barco,CENTER_RIGHT,1801,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,15,2024-11-11T12:20:44.541Z,0,2,Nivel 1,2,8,2,esp2020-lavar,esp2020-tocar,1017,esp2020-lavar,CENTER_LEFT,esp2020-tocar,CENTER_RIGHT,2200,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,16,2024-11-11T12:20:55.024Z,0,2,Nivel 1,2,9,2,esp2020-casa,esp2020-cama,735,esp2020-cama,CENTER_RIGHT,esp2020-cama,CENTER_RIGHT,1550,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,17,2024-11-11T12:21:04.640Z,0,2,Nivel 1,2,10,2,esp2020-contento,esp2020-triste,599,esp2020-triste,CENTER_RIGHT,esp2020-triste,CENTER_RIGHT,2733,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,18,2024-11-11T12:21:15.273Z,0,2,Nivel 1,2,11,2,esp2020-nido,esp2020-canasto,1334,esp2020-nido,CENTER_LEFT,esp2020-nido,CENTER_LEFT,3034,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,19,2024-11-11T12:21:26.941Z,0,2,Nivel 1,2,12,2,esp2020-torre,esp2020-construccion,1033,esp2020-torre,CENTER_LEFT,esp2020-torre,CENTER_LEFT,2816,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,20,2024-11-11T12:21:38.090Z,0,2,Nivel 1,2,13,2,esp2020-abeja,esp2020-arania,716,esp2020-abeja,CENTER_LEFT,esp2020-abeja,CENTER_LEFT,2034,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,21,2024-11-11T12:21:48.142Z,0,2,Nivel 1,2,14,2,esp2020-soplar,esp2020-pelar,832,esp2020-pelar,CENTER_RIGHT,esp2020-pelar,CENTER_RIGHT,3303,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,22,2024-11-11T12:21:59.557Z,0,2,Nivel 1,2,15,2,esp2020-cooperar,esp2020-discutir,801,esp2020-discutir,CENTER_RIGHT,esp2020-discutir,CENTER_RIGHT,2633,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,23,2024-11-11T12:22:10.337Z,0,2,Nivel 1,2,16,2,esp2020-viejo,esp2020-joven,1001,esp2020-viejo,CENTER_LEFT,esp2020-joven,CENTER_RIGHT,2365,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,24,2024-11-11T12:22:25.101Z,0,3,Nivel 2,3,1,2,esp2020-tallo,esp2020-arbusto,834,esp2020-tallo,CENTER_LEFT,esp2020-tallo,CENTER_LEFT,4203,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,25,2024-11-11T12:22:37.457Z,0,3,Nivel 2,3,2,2,esp2020-aguila,esp2020-pinguino,633,esp2020-pinguino,CENTER_RIGHT,esp2020-pinguino,CENTER_RIGHT,2513,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,26,2024-11-11T12:22:47.907Z,0,3,Nivel 2,3,3,2,esp2020-rio,esp2020-camino,668,esp2020-camino,CENTER_RIGHT,esp2020-camino,CENTER_RIGHT,3901,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,27,2024-11-11T12:22:59.790Z,0,3,Nivel 2,3,4,2,esp2020-canilla,esp2020-vela,1217,esp2020-vela,CENTER_RIGHT,esp2020-vela,CENTER_RIGHT,2749,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,28,2024-11-11T12:23:11.090Z,0,3,Nivel 2,3,5,2,esp2020-arrancar,esp2020-atar,1134,esp2020-arrancar,CENTER_LEFT,esp2020-atar,CENTER_RIGHT,2449,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,29,2024-11-11T12:23:21.973Z,0,3,Nivel 2,3,6,2,esp2020-atrapar,esp2020-pescar,1218,esp2020-pescar,CENTER_RIGHT,esp2020-pescar,CENTER_RIGHT,1551,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,30,2024-11-11T12:23:32.040Z,0,3,Nivel 2,3,7,2,esp2020-carretilla,esp2020-bicicleta,797,esp2020-bicicleta,CENTER_RIGHT,esp2020-bicicleta,CENTER_RIGHT,1834,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,31,2024-11-11T12:23:41.941Z,0,3,Nivel 2,3,8,2,esp2020-abrir,esp2020-romper,1400,esp2020-romper,CENTER_RIGHT,esp2020-abrir,CENTER_LEFT,2868,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,32,2024-11-11T12:23:53.491Z,0,3,Nivel 2,3,9,2,esp2020-caballo,esp2020-loro,865,esp2020-caballo,CENTER_LEFT,esp2020-caballo,CENTER_LEFT,1567,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,33,2024-11-11T12:24:03.226Z,0,3,Nivel 2,3,10,2,esp2020-adentro,esp2020-afuera,564,esp2020-adentro,CENTER_LEFT,esp2020-adentro,CENTER_LEFT,3651,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,34,2024-11-11T12:24:14.773Z,0,3,Nivel 2,3,11,2,esp2020-gorro,esp2020-bolso,1552,esp2020-gorro,CENTER_LEFT,esp2020-gorro,CENTER_LEFT,2219,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,35,2024-11-11T12:24:25.857Z,0,3,Nivel 2,3,12,2,esp2020-llavero,esp2020-cordon,533,esp2020-cordon,CENTER_RIGHT,esp2020-cordon,CENTER_RIGHT,3435,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,36,2024-11-11T12:24:37.141Z,0,3,Nivel 2,3,13,2,esp2020-clavar,esp2020-recolectar,849,esp2020-clavar,CENTER_LEFT,esp2020-clavar,CENTER_LEFT,3500,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,37,2024-11-11T12:24:48.875Z,0,3,Nivel 2,3,14,2,esp2020-separar,esp2020-juntar,1035,esp2020-juntar,CENTER_RIGHT,esp2020-separar,CENTER_LEFT,3401,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,38,2024-11-11T12:25:00.590Z,0,3,Nivel 2,3,15,2,esp2020-inflar,esp2020-repartir,969,esp2020-repartir,CENTER_RIGHT,esp2020-repartir,CENTER_RIGHT,4052,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,39,2024-11-11T12:25:12.941Z,0,3,Nivel 2,3,16,2,esp2020-sorprendida,esp2020-iluminada,1353,esp2020-sorprendida,CENTER_LEFT,esp2020-sorprendida,CENTER_LEFT,3417,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,40,2024-11-11T12:25:30.601Z,0,4,Nivel 3,4,1,2,esp2020-hombro,esp2020-talon,750,esp2020-hombro,CENTER_LEFT,esp2020-hombro,CENTER_LEFT,2601,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,41,2024-11-11T12:25:41.273Z,0,4,Nivel 3,4,2,2,esp2020-medico,esp2020-musico,3300,esp2020-medico,CENTER_LEFT,esp2020-medico,CENTER_LEFT,3034,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,42,2024-11-11T12:25:54.957Z,0,4,Nivel 3,4,3,2,esp2020-yaguarete,esp2020-canguro,980,esp2020-yaguarete,CENTER_LEFT,esp2020-yaguarete,CENTER_LEFT,2318,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,43,2024-11-11T12:26:05.541Z,0,4,Nivel 3,4,4,2,esp2020-vibora,esp2020-tortuga,834,esp2020-vibora,CENTER_LEFT,esp2020-vibora,CENTER_LEFT,1718,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,44,2024-11-11T12:26:15.408Z,0,4,Nivel 3,4,5,2,esp2020-colectivo,esp2020-tren,583,esp2020-colectivo,CENTER_LEFT,esp2020-colectivo,CENTER_LEFT,1498,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,45,2024-11-11T12:26:24.821Z,0,4,Nivel 3,4,6,2,esp2020-regar,esp2020-vender,817,esp2020-regar,CENTER_LEFT,esp2020-regar,CENTER_LEFT,3399,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,46,2024-11-11T12:26:36.324Z,0,4,Nivel 3,4,7,2,esp2020-boca,esp2020-oreja,715,esp2020-boca,CENTER_LEFT,esp2020-boca,CENTER_LEFT,2534,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,47,2024-11-11T12:26:46.878Z,0,4,Nivel 3,4,8,2,esp2020-barrer,esp2020-sonreir,648,esp2020-sonreir,CENTER_RIGHT,esp2020-barrer,CENTER_LEFT,2401,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,48,2024-11-11T12:26:57.241Z,0,4,Nivel 3,4,9,2,esp2020-mariposa,esp2020-gallina,368,esp2020-gallina,CENTER_RIGHT,esp2020-gallina,CENTER_RIGHT,2250,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,49,2024-11-11T12:27:07.195Z,0,4,Nivel 3,4,10,2,esp2020-rojo,esp2020-amarillo,600,esp2020-amarillo,CENTER_RIGHT,esp2020-amarillo,CENTER_RIGHT,1733,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,50,2024-11-11T12:27:16.824Z,0,4,Nivel 3,4,11,2,esp2020-ave,esp2020-insecto,1200,esp2020-ave,CENTER_LEFT,esp2020-insecto,CENTER_RIGHT,2601,0,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,51,2024-11-11T12:27:27.890Z,0,4,Nivel 3,4,12,2,esp2020-jugar,esp2020-dormir,1083,esp2020-dormir,CENTER_RIGHT,esp2020-dormir,CENTER_RIGHT,5733,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,52,2024-11-11T12:27:42.006Z,0,4,Nivel 3,4,13,2,esp2020-nadar,esp2020-atajar,1101,esp2020-nadar,CENTER_LEFT,esp2020-nadar,CENTER_LEFT,3050,1,4
F32AD2DF87DD428786F67239CCD5A017,6309-0005,esp2020-B,6309,2024-11-11,2024-11-11T12:17:27.000Z,2024-11-11T12:28:32.000Z,53,2024-11-11T12:27:53.507Z,0,4,Nivel 3,4,14,2,esp2020-peinarse,esp2020-reirse,1049,esp2020-reirse,CENTER_RIGHT,esp2020-peinarse,CENTER_LEFT,2301,0,4
